,"Canon (""Sushilux"")",50,1.4,1.5,I,6/4,,39,250,Black-and-silver,1957,,25kY,200,,"marked in feet only, 1 m close-up, 9 petals, successor of the f/1.5. very lovely rendition, a truly glorious lens for its time, albeit of course slightly soft by today's standards, owed mostly to an SA proneness and a slight lack of microcontrast. low 3D effect. transfocal bokeh, i.e. the transition from in-focus to out-of-focus areas, is rather ugly, but out of focus bokeh is very lovely and yet neutral, unimposingly pleasant; highlight bokeh though is lentil-shaped all across the frame. dubbed the ""japanese summilux"" or the ""sushilux"", this is probably the biggest recommendation of all screw mount lenses for actual USERS. for sample images, see jonasraskphotography.com/2015/10/16/the-canon-50mm-f1-4-ltm-review/; to see how similar it is to the later 5o/1.2 FD L, see dpreview.com/forums/thread/3818350#forum-post-55521574; and to see how similar in sharpness and bokeh it is to the EF 5o/1.4, see flickr.com/photos/michelecaminati/albums/72157639021665613; at 1.4, the 1.4 is academically sharper in the centre than the 1.2, and quite visibly sharper at the edge. the 1.8 is claimed to be just as good, just slower. according to magazine ""Camera"" from 1968, 5o 1.4 and 1.2 are, both at f/8 and f/11, the sharpest of all Canon rangefinder 5os across the field, and the sharpest in the centre behind the 1.8. note that at an identical f/1.4, the o.95 shows visibly more background separation than the 1.4; both lenses even out at f/2-2.8. according to magazine ""Camera"" from 1968, optimum aperture for all 5os is f/8 and f/11."
,"Canon (""Sushilux"")",50,1.4,,II,6/4,,42,246,Black-and-silver,1959,,18.5kY,200,,"same optics, nearly identical body, but marked in feet and metres; and no more black lines on the aperture dial"
,Canon,50,1.5,,,7/3,,,270,Silver,1952,17000,36.5kY,170,,"Sonnar type, rigid, brass, single coated, 365ooY MSRP. designed by Kuroki Masana. softer and much more SA prone than its successor 5o/1.4, but similarly capable of high detail resolution, albeit behind the typical Sonnar veil of glow - love or hate it. The bokeh is similarly pleasing, neutral yet characterful, yet of quite different character than the 5o/1.4: the 1.5 is smoother, more pastelly, gradual and blended - here is where the Sonnar veil has a positive impact. In short, the 1.5 looks more vintage, the 1.4 more neutral (not modern). Both are similarly attractively priced and still affordable for actual users. According to magazine ""Camera"" from 1968, optimum aperture for all 5os is f/8 and f/11."
,"Canon (""Sushicron"")",50,1.8,,I,6/4,,37,270,Silver,1951,234000,26kY,60,,"marked in feet only, infinity lock, 1o petals. Planar design and longer than the 1.5. sharper than the (much later!) 2.2, indeed I read ""better than the collapsible Summicron M"", yet similarly low in character than the 2.2, and just as bulky. in the image centre, the 5o 1.8 is the sharpest of all Canon rangefinder 5os, at both optimum apertures of f/8 and f/11, according to magazine ""Camera"" from 1968. indeed, the 1.8 is claimed to be just as good as the (excellent) 1.4, just slower - when the 1.4 is a japanese alternative to the Summilux, then the 1.8 is the alternative to the Summicron, and when the 1.4 is dubbed the Sushilux, this one can aptly be dubbed the Sushicron and is perhaps THE best rangefinder lens if the 1.4 is too expensive. beware of haze on the element behind the aperture. designed by Itō Hiroshi."
,"Canon (""Sushicron"")",50,1.8,,II,6/4,,39,188,Black-and-silver,1956,,27kY,60,,"same optics, still only marked in feet, 9 petals"
,"Canon (""Sushicron"")",50,1.8,,III,6/4,,39,188,Black-and-silver,1958,,2okY,60,,"same optics, same body as II except for absence of black stripes on aperture dial, and marked in metres"
,Canon Serenar,50,1.9,,,6/4,collapsible,30 -> 42,230,Silver,1949,26000,29.5kY,170,,"42 mm extended, double Gauss design, clickless aperture, Leitz Summar and Summitar inspired, infinity lock. marked in feet. Designed by Kuroki Masana. Reportedly four body versions. April 1949, ""coated; the glass is hard enough that there’s a good chance it won’t be badly scratched (unlike the Summar or early Summitars)"". Contrast and Flare resistance not up to modern standards, but high sharpness. Bokeh lovely and soapbubbly, albeit a bit messy at times; highlight bokeh flying-saucer shaped. Astonishingly low separation effect for its speed. No 3D effect. ""seems to be universally regarded as markedly inferior to the later 1.8"" - this may or may not be true, but the 1.9 is a pancake (just), and delivers very, very acceptable images. ""Sharp, contrasty, and punchy colour rendition. Whisper it softly but it's better than my 5omm collapsible Summicron M. I also have the 5omm f1.9 collapsible which is lighter and more compact but not quite as good as the f1.8"". strong SA/glow, sharpness at best average. According to magazine ""Camera"" from 1968, optimum aperture for all 5os is f/8 and f/11."
,Canon Serenar,50,2,,,6/4,collapsible,30 -> 42,230,Silver,1947,,25kY,50,,"42 mm extended. In both earlier Canon-only mount, a thread mount of 24 screw thread per inch with 1.058mm pitch, and regular LTM. According to magazine ""Camera"" from 1968, optimum aperture for all 5os is f/8 and f/11. Designed by Furukawa Ryōzō. Moderate sharpness and quite visible glow/SA; overall quite flat look."
,Seiki Kogaku Serenar,50,2,,,,,,,,,,,,,
,Canon,50,2.2,,,5/4,,33,165,Black-and-silver,1961,,12kY,200,,"A very boring lens. Designed by Mukai Jirō. Made for around 6 months at the beginning of 1961 as an entry level lens for the Canon P for the domestic Japanese market. If the very minimal amount of speculation I’ve read about it online is to be believed, it was so readily bettered by the 5omm f/1.8 that it wasn’t very popular in its day. Not particularly high resolution. Results seem to lack finer details. No character. According to magazine ""Camera"" from 1968, optimum aperture for all 5os is f/8 and f/11. This test claims it's a Xenotar type design. It shows it to be quite good actually, but still without character: chan.nds.hk/blog/?p=12971"
,Canon,50,2.8,,I,4/3,,38,128,Black-and-silver,1955,26000,16kY,30,,"Designed by Mukai Jirō. zebra focus ring, According to magazine ""Camera"" from 1968, optimum aperture for all 5os is f/8 and f/11; this optimum stretches to f/5.6 for both the 5o/o.95 and 5o/2.8."
,Canon,50,2.8,,II,4/3,,39,143,Black-and-silver,1957,,16kY,30,,"same optics, marked in feet only"
,Canon,50,2.8,,III,4/3,,39,159,Black-and-silver,1959,,1okY,30,,"same optics, virtually identical body, but now marked in metres"
,Seiki Kogaku Kwanon KasyaPa -> Hansa Canon -> Seiki Kogaku Serenar -> Canon Serenar,50,3.5,,I,4/3,collapsible,? -> 34,170,Silver,1946,,sold overseas only,150,,"collectors' item. designed by Furukawa Ryōzō; Earlier Canon-only mount (thread mount of 24 screw thread per inch with 1.058mm pitch; invented due to Leica patents), and regular M39. According to magazine ""Camera"" from 1968, optimum aperture for all 5os is f/8 and f/11. detailled versions description: canonrangefinder.org/Canon_50mm.htm"
,Canon Serenar,50,3.5,,II,4/3,collapsible,? -> 38,144,Silver,1952,,13kY,150,,"an evolution of the above, but equally a collector's item today and nowhere near as compact as the Leica Elmar 5o/3.5 collapsible"
,Canon Serenar,50,4,,,4/3,,,,Silver,1947,,,-,,not rangefinder coupled(!); very early and thus very rare. came with a finder.
,Nippon Kogaku Nikkor,50,2-4.5,,,4/3,collapsible,,,Silver,1933,,,-,,"From 1933-46, Canon, then still called Seiki Kogaku, made a series of cameras named ""Kwanon"", after the Buddhist goddess of mercy, but with Nikon-made (sic) lenses: all collapsible 5omms, in f/2, 2.8, 3.5 and 4.5, see mir.com.my/rb/photography/companies/nikon/nikkoresources/RF-Nikkor/Canon_RF/index.htm. All Canon-made lenses of the era are listed above. Whilst prices are still nowhere near early Leicas, these are today pure collectors' items. Furthermore, there were the Canon S (1939) and S-II (1946) cameras as well as the Hansa Canon (1936) camera, all delivered with 5o/3.5 Nikkors as well. And then there was the very early Kwanon X, made some time around 1933 and sold in 1937, possibly only in a single copy, bearing a KasyaPa 5cm/3.5 lens."
,,,,,,,,,,,,,,,,
,Canon Serenar,85,1.5,1.6,I,4/3,,83,730,Silver,1952,"1336 (137 in 1952, and 1199 1953-6o)",,1800,,"Canon quotes two body versions: I: silver, feet. others quote a third version III: Black-and-silver, 196o. Brass. Designed by Itō Hiroshi. less sharp than other 85/1.5s of its time, and less characterful. outstanding reputation according to cameraquest.com, a rangefinder guru. measured as exactly 85/1.5"
,Canon,85,1.5,,II,4/3,,83,730,Black-and-silver,1960,,52kY,1800,,"same optics, marked in feet only, weight and length identical"
,Canon,85,1.8,,,5/4,same optics than R/FL SLR lens,68,470,Black,1961,2951,21kY,-,,"marked in metres and feet. Designed by Mukai Jirō. Supplied with a case and hood. Same optics as the R mount SLR version! (""Both the 100/2 and 85 1.8 were also released in Canomatic and FL mount, with different bodys and aperture mechanisms"" ""Mukai took the 2/100 design of 1959, combined the 4th and 5th element to one and got a very compact 85 of elite quality"")"
,Canon Serenar,85,1.9,,I,6/4,,87,605,Silver,1951,,29.5kY,450,,"marked in metres only; supplied with a case. Canon quotes two versions. Another source claims a third version in black, marked in metres and feet from August 1958. Very good for its time, but certainly behind the later SLR 85s; lovely 3D plasticity and smooth bokeh. designed by Itō Hiroshi."
,Canon,85,1.9,,II,6/4,,85,410,Silver,1958,,29.5kY,450,,"same optics, marked in metres only, but much wider focus grip than before"
,Canon Serenar,85,2,,I,6/4,,,555,Silver,1948,9005,"34,52oY",280,,"marked in feet only. Low contrast, low plasticity, low colour saturation, but all of that can be processed, and sharpness seems high and bokeh a lovely balance of smooth and characterful; low 3D though. outstanding reputation according to rangefinder guru cameraquest.com. Designed by Kuroki Masana. Canon quotes two versions."
,Canon,85,2,,II,6/4,,,615,Silver,1951,,35kY,280,,"same optics, virtually identical body to version I, still feet only, heavier"
,Canon,100,2,2.1,,6/4,same optics than R/FL SLR lens,91,515,Black,1959,6655,33kY,400,,"same optics, marked in metres and feet, 1 m close-up, 13 petals, same optics as the R SLR lens: double gauss planar type design, at least the front element is SSC coated! (""The lens head screws off, and can be mounted on a Canonmatic""). designed by Mukai Jirō. Supplied with case and hood. aperture ring rotates with the outer body. Three body versions with only cosmetic differences. sharpness staggeringly high for its age; bokeh very even and smooth yet not without some character; very high 3D effect"
,Canon (Serenar),100,3.5,,I,5/4,,70,205,Black-and-silver,1953,44696,22kY,80,,"SN 45xxx-71xxx, aluminium body, marked in one unit only (apparently usually feet and more rarely metres), 15 petals; early models no infrared index, later infrared mark at f/11 on the depth of field scale; early versions engraved ""Serenar"" (rarest) on front ring, later ""Canon Lens"": first ""f:3.5 1oomm"" (rare), later ""1oomm f:3.5"". Canon distinguishes three body versions, Kitchingman seven front ring versions. supplied with case, finder, and hood. high plasticity, lovely rendition. designed by Itō Hiroshi."
,Canon,100,3.5,,II,5/4,,70,184,Black-and-silver,1958,,22kY,100,,"SN 72xxx-78xxx, same optics, but body now marked in metres and feet (according to Kitchingman and opposing Canon's Camera Museum photo; also as seen on youtube.com/watch?v=FatPA5x2DZw); 34mm filter thread; made only for two years. legendarily small, compact and light (in fact, I never saw a lighter lens of 75+mm, not even the Leitz Berg (mountain) Elmar - and few shorter ones with rangefinder coupling, the notable exception being the Chiyoko Tele Rokkor 11cm f/5.6 at 61mm length, but 254 g)."
,Canon,100,3.5,,III,5/4,,73,22o,Black,196o,,17kY,50,,"SN 80xxx-96xxx, same optics, new body, marked in metres and feet, now only 1o petals. two front ring versions: rarer earlier one with serial number next to ""Canon Camera""; later one with serial number next to ""Canon Lens 1oomm 1:3.5""."
,Canon Serenar,100,4,,I,3/3,,,460,Silver,1948,4324,"17,72okY",80,,"feet only, brass; supplied with case and finder. Triotar type, designed by Kuroki Masana."
,Canon Serenar,100,4,,II,3/3,,,355,Silver,1950,,"18,2ookY",80,,"same optics, body identical, still only feet, just lighter."
,,,,,,,,,,,,,,,,
,Canon,135,2.5,,,4/6,"Mirror Box required on rangefinder cameras, or Tele-Coupler R on SLR cameras needed",77,500,Black,1958,,53kY,,,"1.5 m close-up. flynngraphics.ca/tele-coupler-r reports that a version for the MB2 mirror box was introduced in 1961 and will only fit this very mirror box, which in turn will only fit the Canon 7 camera."
,Canon Serenar,135,3.5,3.6,I,4/3,,97,565,Silver,1953,59500,27kY,50,,"silver, marked in feet, all lenses spectra coated; supplied with case, finder, hood; three body versions, identical optics, 1.5 m close-up, 97 mm; brass; designed by Mukai Jirō; absolute recommendation at its 2o2os price: very, very high sharpness and lovely character. as far as I can tell, the only difference between 2 and 3: III orange dash at focus index and no dashes at aperture index, II red dash at focus index and white dashes at aperture index"
,Canon,135,3.5,,II,4/3,,97,438,Black,1958,,27kY,50,,"black, same optics, marked in metres and feet, supplied with case and hood (i.e. no more finder!)"
,Canon,135,3.5,,III,4/3,,97,424,Black,1961,,23kY,50,,"black, same optics, and still supplied with case and hood only"
,Canon Serenar,135,4,,I,4/3,,102,550,Silver,1947,17000,23.32oY,40,,"brass body; marked in one unit only (unclear if metres or feet), up to 3oo before infinity. Canon quotes two versions, other sources find a third version in-between. Developed in 1941, but originally released only in March 1947 and called Seiki Kogaku (in 2330 copies, without coating nor rangefinder coupling!); rangefinder coupled as well as SSC coated only since December 1947. supplied with case and finder. designed by Furukawa Ryōzō"
,Canon Serenar,135,4,,II,4/3,,102,560,Silver,1948,,sold overseas only,40,,"same optics, brass body with wider control rings than before, and three instead of two rings (one for grip added when attaching the lens); marked in feet only, and now up to 2oo ft only, before infinity."
,Canon,200,3.5,,I,7/5,"Mirror Box required on rangefinder cameras, or Tele-Coupler R on SLR cameras needed",105,490,Black,1957,,75kY,150,,"3 m close-up. flynngraphics.ca/tele-coupler-r reports that a version for the MB2 mirror box was introduced in 1961 and will only fit this very mirror box, which in turn will only fit the Canon 7 camera."
,Canon,200,3.5,,II,7/5,"Mirror Box required on rangefinder cameras, or Tele-Coupler R on SLR cameras needed",135,610,Black,1958,,73kY,150,,"same optics, 2.5 m close-up. flynngraphics.ca/tele-coupler-r reports that a version for the MB2 mirror box was introduced in 1961 and will only fit this very mirror box, which in turn will only fit the Canon 7 camera."
,Canon,300,4,,,5/4,"Mirror Box required on rangefinder cameras, or Tele-Coupler R on SLR cameras needed",135,1200,Black,1960,,sold overseas only,1400,,1.5 m close-up.
,Canon,400,4.5,,I,5/4,"Mirror Box required on rangefinder cameras, or Tele-Coupler R on SLR cameras needed",297,4000,Black,1956,,139kY,2400,,"8 m close-up, 590 USD list price 1956. See nocsensei.com/camera/tecnica/marco-cavina/marcocavina/superteleobiettivi-canon-fl-prima-parte/"
,Canon,400,4.5,,II,5/4,"Mirror Box required on rangefinder cameras, or Tele-Coupler R on SLR cameras needed",208,1700,Black,1960,,13okY,-,,"2.6 or 3.1 m close-up. Afaik, only the focus system changed with this version II, not the optical design"
,Canon,600,5.6,,I,2/1,"Mirror Box required on rangefinder cameras, or Tele-Coupler R on SLR cameras needed",,2100,Black,1958,,15okY,-,,5 m close-up. see https://www.pacificrimcamera.com/pp/canrf600f56.htm
,Canon,600,5.6,,II,2/1,"Mirror Box required on rangefinder cameras, or Tele-Coupler R on SLR cameras needed",380,2100,Black,1960,,146kY,-,,"6.4 m close-up. Afaik, only the focus system changed with this version II, not the optical design"
,Canon Serenar,800,8,,I,2/1,"Mirror Box required on rangefinder cameras, or Tele-Coupler R on SLR cameras needed",970,1900,Black,1953,,16okY,1100,,"9.7 m close-up, 796 USD list price 1956"
,Canon,800,8,,II,2/1,"Mirror Box required on rangefinder cameras, or Tele-Coupler R on SLR cameras needed",570,1900,Black,1960,,156kY,-,,"11 or 13.5 m close-up. Afaik, only the focus system changed with this version II, not the optical design"
,Canon,1000,11,,I,2/1,"Mirror Box required on rangefinder cameras, or Tele-Coupler R on SLR cameras needed",,1800,Black,1960,,155kY,2800,,"17.3 m close-up. That price is equal to 934kY in 2o24, then equalling 55oo€. Note how the Canon museum shows two versions, with slightly different mechanics and prints, but both released in January 196o but at different prices and with different mechanical data. They surely both catered to the same application."
,Canon,1000,11,,II,2/1,"Mirror Box required on rangefinder cameras, or Tele-Coupler R on SLR cameras needed",720,1800,Black,1960,,151kY,-,,"same optics, 21 m close-up"
,,,,,,,,,,,,,,,,
,"for more details and product photos, may I recommend canonrangefinder.org/index.htm as well as global.canon/en/c-museum/lens.html?s=s. The latter also lists the long telephotos up to 1ooo mm to be used with the Canonflex camera, aka the R system (""reflex"", see above).",,,,,,,,,,,,,,,
,"lens age cannot be determined via date codes on these early lenses, but you can get a good idea by identifying a lens ""type"" (detail variant) here: web.archive.org/web/20110220201735/http://www.canonrangefinder.servehttp.com/index.php?page=lenses&type=wide_angle_lenses&id=5",,,,,,,,,,,,,,,
,"21 and 28mm f/1.8 T2.1 modern lenses have been made out of old Japanese glass by this cine lens company: oldfastglass.com/canon-rangefinder-tls. They are not mounted in M39, though, and do not seem to be offered for sale.",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"if this information saved you money on gear, if you found it helpful, or if you'd like to do something good today, rescue a kitten, end a war, or make a little donation. thanks cordially! if you use paypal, you can address any donation to christianschnalzger@web.de, and no donation is too big! :)
 have you had a chance to look at my coaching/tutoring programme yet? christianschnalzger.de/index-Dateien/coaching.htm - maybe I can be of assistance in any technical, creative, commercialisation or gear questions? I'd love to help.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,All Nikon SLR Lenses,,,,,,,,,,,,,,,
,http://www.photosynthesis.co.nz/nikon/specs.html,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,All Leica SLR Lenses,,,,,,,,,,,,,,,
,http://www.summilux.net/materiel/Objectifs-Leica-R,,,,,,,,,,,,,,,
,https://wiki.l-camera-forum.com/leica-wiki.en/index.php/R_Lenses_x_Focal_Length,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,All Minolta SLR Lenses (including Sony),,,,,,,,,,,,,,,
,https://www.mhohner.de/sony-minolta/lenses.php,,,,…autofocus series A-Mount and Sony E-Mount,,,,,,,,,,,
,http://minolta.eazypix.de/lenses/,,,,…manual focus series,,,,,,,,,,,
,https://www.dyxum.com/lenses/results.asp?chbLensType=1,,,,,,,,,,,,,,,
,"Attention: Sony (who bought Minolta!) are known for their obscene practice of PLANNED OBSOLESCENCE, i.e. designing and building cameras and lenses in such a way that they WILL fail beyond repair, typically right after the warranty has run out. I can only discourage purchasing their products in the strongest possible terms - each sales supports this obnoxious practice that has NO advantage to the photographer. I have been the victim of it TWICE, when an a7 suddenly died, without any external impact, and would not come back to life, regardless of my efforts, and when another a7r (a professional-grade device, lika a Canon EOS-1) died after sliding to the ground from maybe 5o cm height. Sony refused any assistance, even after multiple complaints. Finally offering to pay for the repair myself, I was declined again and told that the repair would cost more than the camera.",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,All Pentax SLR Lenses,,,,,,,,,,,,,,,
,https://www.pentaxforums.com/lensreviews/,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,All Tamron Adaptall SLR Lenses,,,,,,,,,,,,,,,
,http://www.adaptall-2.com,,,,…manual focus series,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,Olympus,,,,,,,,,,,,,,,
,"Attention: Olympus are known for their obscene practice of PLANNED OBSOLESCENCE, i.e. designing and building cameras and lenses in such a way that they WILL fail beyond repair, typically right after the warranty has run out. I am NOT linking to manufacturers conducting such practices, and I heartily invite you to NOT purchase their products in the strongest possible terms - each sale supports this obnoxious practice that has NO advantage to the photographer, to society, and to the planet as a whole! I have been the victim of it, stranded atop the Greek mount Olympus (cynically enough, yes, with a camera from that brand!) when the camera suddenly died and would not come back to life, regardless of my efforts.",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,For your indulgence,,,,,,,,,,,,,,,
,"A slightly subjective list of the most iconic EF-era lenses (i.e. excluding lenses that already existed, such as the 85/1.2, or that were preceded by other manufacturers', such as the 8o-2oo/2.8):",,,,,,,,,,,,,,,
,Canon EF 11-24 mm f/4 L USM,,,,,,,,,,,,,,,
,Canon EF 17-35 mm f/2.8 L USM,,,,,,,,,,,,,,,
,Canon EF 22-55 mm f/4-5.6 USM,,,,,,,,,,,,,,,
,Canon EF 28 mm f/1.8 USM,,,,,,,,,,,,,,,
,Canon EF 28-135 mm f/3.5-5.6 IS USM,,,,,,,,,,,,,,,
,Canon EF 35-35o mm f/3.5-5.6 L USM,,,,,,,,,,,,,,,
,Canon EF 35-135 mm f/3.5-4.5,,,,,,,,,,,,,,,
,Canon EF 5o mm f/1 L USM,,,,,,,,,,,,,,,
,Canon EF 5o-2oo mm f/3.5-4.5 L,,,,,,,,,,,,,,,
,Canon MP-E 65 mm f/2.5 Macro (1:1-5:1),,,,,,,,,,,,,,,
,Canon EF 2oo mm f/1.8 L USM,,,,,,,,,,,,,,,
,Canon EF 6oo mm f/4 L USM,,,,,,,,,,,,,,,
,Canon EF 12oo mm f/5.6 L USM,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,And similarly for FD mount…,,,,,,,,,,,,,,,
,Canon FD Fish-Eye 7.5mm f/5.6 S.S.C.,,,,,,,,,,,,,,,
,Canon FD Fish-Eye 15 mm f/2.8 S.S.C.,,,,,,,,,,,,,,,
,Canon FD 24 mm f/1.4 S.S.C. Aspherical,,,,,,,,,,,,,,,
,Canon FD 55 mm f/1.2 S.S.C. AL,,,,,,,,,,,,,,,
,Canon FD 85 mm f/1.2 S.S.C. Aspherical,,,,,,,,,,,,,,,
,Canon FD 5oo mm f/4.5 L,,,,,,,,,,,,,,,
,Canon FD 8oo mm f/5.6 L,,,,,,,,,,,,,,,
,…to which the new FD mount mostly added at the extremes:,,,,,,,,,,,,,,,
,Canon New FD 14 mm f/2.8 L,,,,,,,,,,,,,,,
,Canon New FD 2o-35 mm f/3.5 L,,,,,,,,,,,,,,,
,Canon New FD 28-85 mm f/4,,,,,,,,,,,,,,,
,Canon New FD 35-1o5 mm f/3.5-4.5,,,,,,,,,,,,,,,
,Canon New FD 5o-3oo mm f/4.5 L,,,,,,,,,,,,,,,
,Canon New FD 12oo mm f/5.6 L Extender 1.4x,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"if this information saved you money on gear, if you found it helpful, or if you'd like to do something good today, rescue a kitten, end a war, or make a little donation. thanks cordially! if you use paypal, you can address any donation to christianschnalzger@web.de, and no donation is too big! :)
 have you had a chance to look at my coaching/tutoring programme yet? christianschnalzger.de/index-Dateien/coaching.htm - maybe I can be of assistance in any technical, creative, commercialisation or gear questions? I'd love to help.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,"And finally a list of lenses MISSING from the FD system (i.e. lenses that in terms of technical abilties COULD have been made, but weren't):",,,,,,,,,,,,,,,
,17 2.8,,,,,,,,,,,,,,,
,2o 2,,,,,,,,,,,,,,,
,28 1.4,,,,,,,,,,,,,,,
,35 1.4,,,,,,,,,,,,,,,
,28-5o 2.8,,,,,,,,,,,,,,,
,35-7o 2.8,,,,,,,,,,,,,,,
,5o-2oo 3.5-4.5,,,,,,,,,,,,,,,
,8o-2oo 2.8,,,,,,,,,,,,,,,
,85 2.8 and other compact lenses,,,,,,,,,,,,,,,
,3oo 2,,,,,,,,,,,,,,,
